,a,b,ca,cb,taxo,geom,mixed,prec,rec,f1,acc,model,hsize,gsize,cos,euc,neuc,taxcos,taxeuc,taxneuc
6456,dbo:Eukaryote,dbo:Settlement,296366,474250,3.333333333333333,0.4516896249710242,1.8925114791521789,1.0,1.0,1.0,1.0,TransH_50d_120e,364777.20550832065,374902.0878842902,0.8351629751868466,6.935031291926519,1.29241090616479,0.7425879004816978,0.7409074999686776,0.7939696803152723
6457,dbo:FilmFestival,dbo:Settlement,962,474250,3.6666666666666665,0.5417202073843923,2.104193437025529,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9733333333333334,TransH_50d_120e,1920.1051320252857,21359.506080431718,0.8655376325524069,5.322312836540145,1.3157033347623674,0.7920006491204282,0.6857058247211086,0.8371442997256211
6458,dbo:Settlement,dbo:Play,474250,1991,3.6666666666666665,0.5037024956276343,2.0851845811471503,1.0,1.0,1.0,1.0,TransH_50d_120e,3965.352626086372,30728.354170049515,0.9080923093133612,5.5102084897034525,1.3476589400240413,0.8118968220259197,0.6962397148090405,0.8480694690683224
6459,dbo:Settlement,dbo:Hotel,474250,1321,1.9166666666666663,0.3849081839829047,1.1507874253247856,0.9186046511627908,0.9875,0.9518072289156626,0.9466666666666668,TransH_50d_120e,2634.6612808602713,25029.66739691122,0.7954221548553336,5.426656968152677,1.2612867674366,0.5743594412228887,0.5066964571347848,0.6336808902931399
6460,dbo:PersonFunction,dbo:Settlement,212,474250,2.833333333333333,0.5624088243160016,1.6978710788246674,1.0,1.0,1.0,1.0,TransH_50d_120e,423.81054752540774,10027.013513504402,0.8929536483294715,5.024373674399626,1.3363784256934648,0.7167906667734472,0.5809744572346731,0.7561846517972222
6461,dbo:Settlement,dbo:SpeedwayTeam,474250,112,3.916666666666666,0.5039163186693042,2.2102914926679853,1.0,0.9545454545454546,0.9767441860465116,0.9902912621359224,TransH_50d_120e,223.9471121211227,7288.072447499402,0.8384150303782829,5.253158334754436,1.2949247316954626,0.8057280968520644,0.7082373048374981,0.8564488400093804
6462,dbo:Settlement,dbo:Photographer,474250,458,3.916666666666666,0.5392834723372005,2.2279750695019334,1.0,0.9859154929577464,0.9929078014184396,0.9933333333333332,TransH_50d_120e,915.1162398779883,14737.92726267842,0.9073754642180623,6.233326215593084,1.3471269162317723,0.8379701162902868,0.7631879146608216,0.8742960283648498
6463,dbo:OfficeHolder,dbo:Settlement,69360,474250,3.6666666666666665,0.5616211103939619,2.114143888530314,0.986842105263158,1.0,0.9933774834437086,0.9933333333333332,TransH_50d_120e,121020.51102812678,181366.976045806,0.8416638058485727,5.1598707861728474,1.297431158750685,0.7808385907952418,0.676598925889659,0.8308973012553185
6464,dbo:Settlement,dbo:Skater,474250,544,4.116666666666666,0.5389191165792112,2.3277928916229387,1.0,1.0,1.0,1.0,TransH_50d_120e,1086.7534130591373,16062.129373155958,0.9666078311041166,7.284694693671108,1.3904012594241397,0.8867905994446414,0.8432569647531907,0.9102176746360534
6465,dbo:Arachnid,dbo:Settlement,4152,474250,3.916666666666666,0.4550690166221837,2.1858678416444253,1.0,1.0,1.0,1.0,TransH_50d_120e,8231.930468518109,44374.38450277361,0.9080223108645928,6.880122350656273,1.3476069982488166,0.8382725453933206,0.799448888671397,0.8744601616144516
6466,dbo:Settlement,dbo:TelevisionEpisode,474250,8512,3.333333333333333,0.4909625314292194,1.912147932381276,1.0,0.9859154929577464,0.9929078014184396,0.9933333333333332,TransH_50d_120e,16723.834933155467,63535.94258370613,0.8867691068817711,5.44792173126597,1.3317425478535792,0.7667160245173592,0.6575364991127091,0.8074166121589272
6467,dbo:Settlement,dbo:LacrosseLeague,474250,55,3.916666666666666,0.5295547709278046,2.2231107187972348,1.0,1.0,1.0,1.0,TransH_50d_120e,109.98724449457627,5107.225274060273,0.801899430266373,5.371382815439614,1.2664118052721818,0.7886554564545003,0.7148652585143088,0.8467006738557594
6468,dbo:Settlement,dbo:LawFirm,474250,512,3.916666666666666,0.5322289896837185,2.224447828175192,1.0,1.0,1.0,1.0,TransH_50d_120e,1022.8956824682683,15582.554347731302,0.7047917485778024,4.7358192081729635,1.187258816415193,0.7432533673684896,0.6792340074974609,0.8196393867932139
6469,dbo:Settlement,dbo:Volcano,474250,784,1.6666666666666663,0.3414684329859329,1.0040675498262996,0.8382352941176471,0.8028169014084507,0.8201438848920864,0.8333333333333334,TransH_50d_120e,1565.4121599717075,19282.42723310528,0.8482356780885956,6.316056344745509,1.3024866049895452,0.572643622914859,0.5301499117997124,0.6213580811679696
6470,dbo:Species,dbo:Settlement,300153,474250,2.833333333333333,0.4501497905776761,1.6417415619555045,0.987012987012987,1.0,0.9934640522875816,0.9933333333333332,TransH_50d_120e,367631.73760948755,377289.7563544496,0.861538632653947,5.837539246120748,1.3126603769855683,0.7021027727208136,0.626562508962276,0.7480757864983074
6471,dbo:Settlement,dbo:Swimmer,474250,6000,3.916666666666666,0.5418548437688252,2.2292607552177457,1.0,1.0,1.0,1.0,TransH_50d_120e,11850.078084331079,53343.22824876647,0.9205940475623327,6.817426262894231,1.3569038636265522,0.8441503822399172,0.7959339925771554,0.8776386283584341
6472,dbo:Settlement,dbo:LacrossePlayer,474250,432,3.916666666666666,0.5256134982547843,2.221140082460725,1.0,1.0,1.0,1.0,TransH_50d_120e,863.2136883218661,14313.490140423475,0.7828590529031818,5.245197626639057,1.2512865802070938,0.7797532471313772,0.7077910080610813,0.8415295733921815
6473,dbo:Settlement,dbo:Politician,474250,41017,3.6666666666666665,0.5651395743363075,2.115903120501487,1.0,0.9740259740259741,0.986842105263158,0.9866666666666668,TransH_50d_120e,75503.8154975964,139471.54638133178,0.8452317211389848,5.886857272772969,1.3001782348116622,0.7825067472690637,0.7173555672293155,0.831836487695935
6474,dbo:Settlement,dbo:HorseRider,474250,650,3.916666666666666,0.5051387407932156,2.210902703729941,0.9866666666666668,0.9736842105263158,0.9801324503311258,0.98,TransH_50d_120e,1298.2206780374818,17557.405844827987,0.8336641982920447,5.596574892735735,1.2912507101969353,0.8035068750304599,0.7274900774016764,0.855192744037752
6475,dbo:Settlement,dbo:RailwayTunnel,474250,177,2.1166666666666663,0.4196119342169664,1.2681393004418164,0.9591836734693876,0.94,0.9494949494949496,0.9583333333333334,TransH_50d_120e,353.8679291018429,9162.00032743942,0.7331671406979419,5.221200739533005,1.210922904810989,0.5663792593726964,0.5163048387802687,0.6375889587544098
6476,dbo:Settlement,dbo:AdministrativeRegion,474250,24882,0.9166666666666664,0.27177527060867923,0.5942209686376729,0.775,0.7948717948717948,0.7848101265822786,0.7733333333333333,TransH_50d_120e,47283.23770064833,108629.13283277197,0.6724860010921565,4.592418936954685,1.1597292796960474,0.411247608779581,0.3542932289487157,0.4933260192160931
6477,dbo:Animal,dbo:Settlement,227341,474250,3.6666666666666665,0.4697684682437496,2.068217567455208,1.0,0.9594594594594594,0.9793103448275862,0.98,TransH_50d_120e,307348.495776029,328354.1826290631,0.9216169047130389,5.958872868252855,1.3576574713181813,0.8182201619977018,0.7213929377306052,0.8514878254622096
6478,dbo:Settlement,dbo:Murderer,474250,99,3.916666666666666,0.5326439151481082,2.224655290907388,1.0,1.0,1.0,1.0,TransH_50d_120e,197.9586759959439,6852.061733522256,0.8930745688423573,6.131128318670227,1.336468906366592,0.8312838221211006,0.7574584504860038,0.8706522055775865
6479,dbo:Place,dbo:Settlement,801178,474250,0.8333333333333333,0.119841542050816,0.4765874376920746,0.5243902439024389,0.6417910447761194,0.5771812080536913,0.58,TransH_50d_120e,595813.5880661237,616407.8734896242,0.8102273026770817,4.874115327933881,1.2729707794581004,0.46684487575040345,0.36128300102307714,0.5232388689838343
6480,dbo:Settlement,dbo:Stream,474250,28914,1.9166666666666663,0.3845851983272507,1.1506259324969583,0.8939393939393939,0.8676470588235294,0.8805970149253731,0.8933333333333333,TransH_50d_120e,54504.95067214665,117100.23270685671,0.8326335215588478,5.66270172355917,1.2904522630139001,0.5917573829377717,0.5199297037129996,0.6436521606082094
6481,dbo:Work,dbo:Settlement,468077,474250,2.833333333333333,0.4440348819360481,1.6386841076346903,0.988095238095238,0.988095238095238,0.988095238095238,0.9866666666666668,TransH_50d_120e,471143.2809417538,471153.3903624169,0.8915814779257325,5.0385520429980675,1.3353512481184362,0.7161491170852202,0.5817693312720856,0.7558334743164541
6482,dbo:Settlement,dbo:AmateurBoxer,474250,448,4.116666666666666,0.5541936645854342,2.3354301656260503,1.0,1.0,1.0,1.0,TransH_50d_120e,895.1543928982217,14576.144894998806,0.9353228973322016,5.835569972376306,1.3677155386499065,0.8721635243722725,0.7620154869391349,0.9024617476526584
6483,dbo:Settlement,dbo:Crater,474250,28,1.6666666666666663,0.36224997913848617,1.0144583229025763,0.8,0.6666666666666666,0.7272727272727272,0.9634146341463414,TransH_50d_120e,55.99669392213006,3644.0362237497006,0.7883679663873224,5.955266028482691,1.2556814615079115,0.5446528488301273,0.509923123833524,0.6053560647937228
6484,dbo:Settlement,dbo:SpeedwayLeague,474250,18,3.916666666666666,0.5391158156998517,2.2278912411832588,1.0,1.0,1.0,1.0,TransH_50d_120e,35.99863368390868,2921.728940199622,0.803608598090626,5.343443229323205,1.2677607014658767,0.7894545671784958,0.7132988969498038,0.8471618423806916
6485,dbo:Settlement,dbo:Rocket,474250,275,3.333333333333333,0.4764654726825477,1.9048994030079405,1.0,1.0,1.0,1.0,TransH_50d_120e,549.681260207576,11420.10288920376,0.8672602168509993,6.017918552124148,1.3170119337735702,0.7575947650274364,0.6894919156447353,0.8023804236083354
6486,dbo:Settlement,dbo:BusinessPerson,474250,829,3.6666666666666665,0.4993281047769271,2.082997385721797,1.0,1.0,1.0,1.0,TransH_50d_120e,1655.1068348632546,19828.092444811722,0.8229503157042855,4.850075532143803,1.282926588472065,0.7720892155463719,0.6592310458947525,0.8259383938824361
6487,dbo:Settlement,dbo:University,474250,20349,3.916666666666666,0.5264951901804316,2.221580928423549,1.0,1.0,1.0,1.0,TransH_50d_120e,39023.58577352563,98237.02586092483,0.799838984762313,5.448846555005931,1.2647837639393644,0.7876921080488385,0.7192080653044294,0.8461440695570049
6488,dbo:Settlement,dbo:RugbyClub,474250,2331,3.916666666666666,0.5469230516929554,2.2317948591798107,1.0,1.0,1.0,1.0,TransH_50d_120e,4639.197743930203,33248.71050131115,0.9255903844439577,5.743719785557091,1.3605810409115349,0.8464863882927727,0.7357393801496943,0.8788958032488046
6489,dbo:OrganisationMember,dbo:Settlement,318392,474250,3.6666666666666665,0.5105184949072843,2.088592580786975,1.0,0.9863013698630136,0.993103448275862,0.9933333333333332,TransH_50d_120e,380997.74172955763,388583.8468078669,0.863808113787161,5.257185312265491,1.3143881571188636,0.7911920234412833,0.6820546163463621,0.8366946590959614
6490,dbo:Settlement,dbo:ClassicalMusicComposition,474250,10,3.6666666666666665,0.470088924039442,2.0683777953530544,0.0,0.0,0.0,0.9743589743589745,TransH_50d_120e,19.999578290389238,2177.7281740382577,0.8662970808309911,5.133510598021592,1.3162804266804176,0.792355724412114,0.6751211092397911,0.8373415992879162
6491,dbo:Settlement,dbo:Planet,474250,3248,1.6666666666666663,0.3516320197486467,1.0091493432076566,0.9220779220779219,0.9102564102564102,0.9161290322580644,0.9133333333333332,TransH_50d_120e,6451.813410736799,39247.47125612042,0.8591336062188165,5.726713260675795,1.310826919329029,0.5777388810367452,0.49710989641267483,0.6242095166449094
6492,dbo:SportsTeamMember,dbo:Settlement,318392,474250,3.916666666666666,0.5105184949072843,2.213592580786975,1.0,1.0,1.0,1.0,TransH_50d_120e,380997.74172955763,388583.8468078669,0.8681284783427502,4.980223745419923,1.3176710350787486,0.8196204335660822,0.6929359239016349,0.8642254793297097
6493,dbo:Settlement,dbo:MilitaryPerson,474250,30032,3.6666666666666665,0.5717764934433954,2.1192215800550307,1.0,1.0,1.0,1.0,TransH_50d_120e,56486.94976223621,119342.6830601691,0.8229681646020522,4.9220723575034935,1.2829405010381834,0.7720975606868634,0.6632673640971744,0.825943150391962
6494,dbo:Settlement,dbo:ProtectedArea,474250,8456,1.3333333333333333,0.30533240234425485,0.8193328678387941,0.8846153846153846,0.8961038961038961,0.8903225806451613,0.8866666666666667,TransH_50d_120e,16615.73711534557,63326.5978874595,0.7551860122318304,4.771510789309818,1.2289719380293682,0.49392756613918753,0.40834764092790776,0.5610131889873856
6495,dbo:Settlement,dbo:Ligament,474250,102,3.333333333333333,0.4167863517336139,1.8750598425334732,1.0,0.9090909090909092,0.9523809523809524,0.9702970297029704,TransH_50d_120e,203.9561338415354,6955.106038012644,0.8745259032962465,6.629708715320757,1.3225172235523033,0.7609917912721371,0.7237903692145462,0.8042626042968495
6496,dbo:Settlement,dbo:Mountain,474250,17539,1.6666666666666663,0.3443099811720215,1.0054883239193442,0.7701149425287356,0.8701298701298701,0.8170731707317073,0.8,TransH_50d_120e,33826.98982693797,91202.3615374076,0.7821370887285272,5.421082768229978,1.2507094696439516,0.541739640959962,0.47997550314309473,0.603656211117365
6497,dbo:Venue,dbo:Settlement,4360,474250,1.6666666666666663,0.3304075438830471,0.9985371052748568,0.9,0.84,0.8689655172413793,0.8733333333333333,TransH_50d_120e,8640.563297883453,45472.29926009898,0.8307782631746817,5.627385355562564,1.2890137805118158,0.5644815177821787,0.4915413310014361,0.616751913087648
6498,dbo:Manga,dbo:Settlement,3659,474250,3.916666666666666,0.5337564698321062,2.2252115682493856,0.986842105263158,0.9740259740259741,0.9803921568627452,0.98,TransH_50d_120e,7261.9714213375355,41656.70114159307,1.0694186505890466,7.273778416339063,1.4624764275632252,0.9137323943661972,0.821518210970972,0.9137323943661972
6499,dbo:Settlement,dbo:SupremeCourtOfTheUnitedStatesCase,474250,31,3.916666666666666,0.4333665371357965,2.175016601901232,1.0,0.6666666666666666,0.8,0.9759036144578314,TransH_50d_120e,61.99594755008107,3834.2861134766645,0.6732181255649012,4.372234703028572,1.1603603970878196,0.7284913174474834,0.658850570465326,0.8104431977742252
6500,dbo:Settlement,dbo:MixedMartialArtsEvent,474250,1020,3.916666666666666,0.5603112815148747,2.2384889740907705,0.9846153846153848,0.9552238805970148,0.9696969696969696,0.9733333333333334,TransH_50d_120e,2035.6218570496774,21993.976448109603,0.8304682823149578,4.948417780210155,1.2887732789866166,0.8020126445084252,0.6911528036643133,0.8543457453567385
6501,dbo:Organisation,dbo:Settlement,283838,474250,3.333333333333333,0.4975309097769042,1.9154321215551189,0.9864864864864864,1.0,0.9931972789115648,0.9933333333333332,TransH_50d_120e,355130.7275672481,366892.58850513684,0.8393472979014711,5.632624899636048,1.2956444712199957,0.7445442543905807,0.6678914106912762,0.7950751904603465
6502,dbo:Settlement,dbo:Plant,474250,57013,3.6666666666666665,0.4314391566446235,2.0490529116556453,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9866666666666668,TransH_50d_120e,101789.19009981873,164433.61958553386,0.8643601587572938,5.7800842381404784,1.3148080915154834,0.7914501286135787,0.7113696096393545,0.8368382287250868
6503,dbo:Settlement,dbo:PoloLeague,474250,32,3.916666666666666,0.5386570952048045,2.227661880935736,1.0,1.0,1.0,1.0,TransH_50d_120e,63.99568189389435,3895.638586932825,0.8030723743538252,5.191287187923627,1.267337661678075,0.78920385912487,0.7047686569504521,0.8470172110622549
6504,dbo:ArchitecturalStructure,dbo:Settlement,189747,474250,1.3333333333333333,0.3300452108259217,0.8316892720796275,0.8205128205128205,0.927536231884058,0.870748299319728,0.8733333333333333,TransH_50d_120e,271047.95578895684,299979.1905282764,0.7598714954112177,5.020078618657282,1.2327785652023786,0.49611823448820436,0.422282961674611,0.5623146209630631
6505,dbo:Settlement,dbo:RacingDriver,474250,4390,4.116666666666666,0.551163362831187,2.3339150147489267,1.0,1.0,1.0,1.0,TransH_50d_120e,8699.471419020558,45628.47247059664,0.8512256529563204,5.343027065250559,1.304780175321744,0.8328443838609491,0.7344023263369381,0.8809450373173593
6506,dbo:Settlement,dbo:Presenter,474250,528,3.6666666666666665,0.5173734904001687,2.0920200785334178,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9866666666666668,TransH_50d_120e,1054.8256237652124,15824.158745412027,0.9738712628635512,6.411886420547388,1.395615464849506,0.8426513602574899,0.7467899859745402,0.8644651264347012
6507,dbo:Settlement,dbo:Fungus,474250,10974,3.6666666666666665,0.4256021894917728,2.0461344280792195,0.9240506329113924,0.9864864864864864,0.954248366013072,0.9533333333333334,TransH_50d_120e,21451.616160783473,72141.66271995682,0.8509631611056006,6.271738567574385,1.3045789827416359,0.7851864461706393,0.7389329544018398,0.833341041153014
6508,dbo:Agent,dbo:Settlement,1527235,474250,2.833333333333333,0.4774575109714349,1.655395422152384,0.967741935483871,0.967741935483871,0.967741935483871,0.9733333333333334,TransH_50d_120e,723753.8115449279,851052.9940902626,0.8102536532958053,5.7036176861707695,1.272991479386885,0.6781248014511461,0.6190545386118851,0.7345135516304335
6509,dbo:Settlement,dbo:RailwayStation,474250,2309,2.1166666666666663,0.36667102964414944,1.241668848155408,0.8795180722891566,0.9480519480519479,0.9125,0.9066666666666666,TransH_50d_120e,4595.625095738408,33091.43771430911,0.7689601334209505,5.302300813090484,1.2401291331316675,0.5831140492060761,0.5208515073518676,0.6475741550181684
6510,dbo:Settlement,dbo:SocietalEvent,474250,53841,3.333333333333333,0.5273460726067991,1.9303397029700664,0.986842105263158,0.9615384615384616,0.9740259740259741,0.9733333333333334,TransH_50d_120e,96703.38729499272,159793.91180517472,0.8011126173836243,4.99124953443524,1.265790359722829,0.7266678687034662,0.6319343383035483,0.7848684921045619
6511,dbo:Settlement,dbo:Painter,474250,2495,3.916666666666666,0.5393978766257486,2.2280322716462075,1.0,1.0,1.0,1.0,TransH_50d_120e,4963.885305561674,34398.45563393802,0.8687677942670681,6.081601467541259,1.3181561320777355,0.8199193417270563,0.7546818540218989,0.8643913271306877
6512,dbo:Settlement,dbo:Cave,474250,396,1.6666666666666663,0.35045846512219314,1.00856256589443,0.8701298701298701,0.9305555555555556,0.8993288590604027,0.9,TransH_50d_120e,791.339229657471,13704.123467044514,0.7353756300908779,5.45619177082331,1.2127453402020376,0.5198766135048617,0.48194379973851215,0.5906768123638515
6513,dbo:Settlement,dbo:MotorsportSeason,474250,44,3.333333333333333,0.5260130670036927,1.9296732001685128,1.0,1.0,1.0,1.0,TransH_50d_120e,87.99183628719739,4568.041155681499,0.8925450215588333,5.633985919400225,1.3360726189536507,0.7694165172915786,0.6679677127896056,0.8088970022077728
6514,dbo:Settlement,dbo:BeachVolleyballPlayer,474250,216,4.116666666666666,0.5556568628332521,2.336161764749959,1.0,0.98,0.98989898989899,0.992248062015504,TransH_50d_120e,431.8033325886365,10121.165940740219,0.7934334936882672,4.990261329719004,1.259709088391655,0.805824021332102,0.7146254160023062,0.8655358703452849
6515,dbo:Settlement,dbo:Journalist,474250,1728,3.6666666666666665,0.5033303946910109,2.0849985306788392,1.0,1.0,1.0,1.0,TransH_50d_120e,3443.4532688485606,28626.980280846954,0.887670074645716,5.948326003170976,1.332418909086565,0.8023485339647398,0.7208016546664451,0.8428591181012065
6516,dbo:Settlement,dbo:SoccerClub,474250,21955,3.916666666666666,0.5508819126387583,2.233774289652712,1.0,1.0,1.0,1.0,TransH_50d_120e,41967.165788333456,102039.98603488733,0.8909839404111145,5.484414259517601,1.3349036972089894,0.8303063618766533,0.7212020778518103,0.8701170827106113
6517,dbo:Settlement,dbo:Economist,474250,1180,3.6666666666666665,0.57018463822113,2.1184256524438982,1.0,0.9857142857142858,0.9928057553956836,0.9933333333333332,TransH_50d_120e,2354.1425656773868,23656.183124079827,0.8740673782002558,6.375128666936848,1.3221704717624394,0.7959886783375878,0.7447292563626837,0.8393553223712468
6518,dbo:Settlement,dbo:Monument,474250,240,1.3333333333333333,0.3150349926594887,0.8241841629964108,0.9,0.9152542372881356,0.907563025210084,0.9185185185185184,TransH_50d_120e,479.75721300765036,10668.645649753304,0.7439801656335225,5.561500869369707,1.2198197945873173,0.48868834266382755,0.45263641788367215,0.5578842006257406
6519,dbo:Settlement,dbo:FictionalCharacter,474250,12919,3.6666666666666665,0.5029255192168057,2.084796092941736,1.0,0.9761904761904762,0.9879518072289156,0.9866666666666668,TransH_50d_120e,25152.814526375856,78274.10651039072,0.8238762111985868,5.155835700446631,1.283648091338578,0.7725221121925037,0.6763727091101872,0.826185065504937
6520,dbo:Settlement,dbo:Person,474250,1342329,3.333333333333333,0.4981188304687428,1.915726081901038,0.9873417721518988,1.0,0.9936305732484078,0.9933333333333332,TransH_50d_120e,700877.3394936306,797871.8745826301,0.8830419935090622,5.2718396333727755,1.3289409268353973,0.7649734359760728,0.6476649058404194,0.8064587775691248
6521,dbo:Settlement,dbo:ClubMoss,474250,114,3.916666666666666,0.4429800312066957,2.1798233489366807,1.0,0.9629629629629628,0.981132075471698,0.9903846153846154,TransH_50d_120e,227.94520663456757,7352.856587748741,0.8204492208570304,5.178087993893112,1.2809755820132018,0.7973282950011444,0.7040286778353105,0.8516798230805049
6522,dbo:Settlement,dbo:Castle,474250,1062,1.9166666666666663,0.3559908537760359,1.1363287602213512,0.9189189189189191,0.9189189189189191,0.9189189189189191,0.92,TransH_50d_120e,2119.254300333255,22442.22582543897,0.7798901834941576,5.772192707282043,1.248911673013074,0.5670975651780764,0.5260680361796578,0.6294500205880653
6523,dbo:Settlement,dbo:Athlete,474250,360941,3.6666666666666665,0.548890993489484,2.1077788300780758,1.0,0.988095238095238,0.9940119760479044,0.9933333333333332,TransH_50d_120e,409909.2764409578,413734.53959030285,0.8505879224273456,6.111508275376873,1.3042913190137744,0.7850110056740441,0.7299500521454538,0.8332426929942198
6524,dbo:Settlement,dbo:WaterwayTunnel,474250,24,2.1166666666666663,0.4167506780053568,1.2667086723360117,1.0,0.5714285714285714,0.7272727272727273,0.9629629629629628,TransH_50d_120e,47.99757102434458,3373.7219802467416,0.7201691599288094,5.119842347914631,1.2001409583284868,0.5603021347770233,0.5106224393270491,0.6339027637910943
6525,dbo:Settlement,dbo:Fashion,474250,18,3.333333333333333,0.4796090811772116,1.9064712072552723,1.0,0.5,0.6666666666666666,0.975,TransH_50d_120e,35.99863368390868,2921.728940199622,0.9272329501625487,5.5997302051080995,1.361787758912929,0.7856346413090571,0.6660472536243092,0.8176886447514153
6526,dbo:Settlement,dbo:ReligiousBuilding,474250,4366,1.9166666666666663,0.3246560652228597,1.120661365944763,0.8194444444444444,0.8309859154929577,0.8251748251748252,0.8333333333333334,TransH_50d_120e,8652.345512895516,45503.57678249046,0.7413794967070915,4.780822932560879,1.2176859173917478,0.5490921344864319,0.47048942077478667,0.618774376511752
6527,dbo:Settlement,dbo:TennisTournament,474250,1131,4.116666666666666,0.5837150338636349,2.3501908502651507,1.0,1.0,1.0,1.0,TransH_50d_120e,2256.618375576643,23159.80893703574,0.8739761456030297,5.7483460962697785,1.3221014678178296,0.8434812343750944,0.7571255030119869,0.886866942166433
6528,dbo:Settlement,dbo:Poet,474250,307,3.916666666666666,0.5118210733895651,2.2142438700281155,1.0,1.0,1.0,1.0,TransH_50d_120e,613.6027916562183,12066.264956480938,0.8635129809361631,6.011457922168299,1.3141635978341228,0.8174624866273204,0.7507494352304198,0.863026336157717
6529,dbo:Settlement,dbo:Religious,474250,1031,3.6666666666666665,0.5658659982033225,2.116266332434994,1.0,0.9873417721518988,0.9936305732484078,0.9933333333333332,TransH_50d_120e,2057.527020857135,22112.253390371603,0.8242399458462886,5.662152799951623,1.2839314201672052,0.7726921740515806,0.7047580846419484,0.8262819316230117
6530,dbo:Settlement,dbo:ChemicalCompound,474250,89,3.333333333333333,0.42944002370869466,1.8813866785210136,0.9473684210526316,0.9,0.9230769230769232,0.9693877551020408,TransH_50d_120e,177.96660194502246,6496.787667763205,0.8142232697282827,5.248265311271906,1.276106006355493,0.7327976721894242,0.646343271658216,0.7883952657462581
6531,dbo:Settlement,dbo:PlayboyPlaymate,474250,272,3.6666666666666665,0.6125900532048513,2.139628359935759,1.0,1.0,1.0,1.0,TransH_50d_120e,543.6881746262555,11357.640600054217,0.9217637886793068,5.930105775405697,1.3577656562745333,0.8182888366772516,0.7197801841139053,0.8515248123682249
6532,dbo:Settlement,dbo:MusicalWork,474250,199037,3.333333333333333,0.4854429028934677,1.9093881181134005,0.9876543209876544,0.975609756097561,0.9815950920245398,0.98,TransH_50d_120e,280395.4249822141,307234.92192457576,0.8895368060148285,5.011419706280846,1.3338191826592005,0.7680100449328124,0.6330651274926502,0.8081265842194962
6533,dbo:Settlement,dbo:RugbyPlayer,474250,16327,3.916666666666666,0.5394787229987423,2.2280726948327043,1.0,1.0,1.0,1.0,TransH_50d_120e,31567.23511293844,87994.77115147251,0.8393330217975009,5.452396983896165,1.2956334526381301,0.8061572979973373,0.7194071110357441,0.8566911416729526
6534,dbo:Settlement,dbo:SportsManager,474250,18622,3.6666666666666665,0.6160745231312812,2.141370594898974,1.0,1.0,1.0,1.0,TransH_50d_120e,35836.82375951565,93975.97299310079,0.8452897642260186,5.087267286815192,1.3002228764531247,0.7825338849512997,0.6725285960584091,0.8318517500415773
6535,dbo:Settlement,dbo:PopulatedPlace,474250,508093,0.3333333333333333,0.016894509052420164,0.17511392119287675,0.4736842105263158,0.35064935064935066,0.4029850746268657,0.4666666666666667,TransH_50d_120e,490588.53221329005,490879.9295652654,0.7487234759884314,4.763358420274502,1.223702150025431,0.38527224493010204,0.3022567963544329,0.45357772020697956
6536,dbo:Settlement,dbo:WaterRide,474250,70,1.9166666666666663,0.31700342378835256,1.1168350452275095,0.875,0.7777777777777778,0.823529411764706,0.935483870967742,TransH_50d_120e,139.9793388429752,5761.727171604013,0.8298884640138029,5.043756300119981,1.2883233010497037,0.5904739484551521,0.48523010874541317,0.6429242986324292
6537,dbo:Settlement,dbo:MeanOfTransportation,474250,47759,2.833333333333333,0.4346636333095115,1.6339984833214225,0.9875,1.0,0.9937106918238994,0.9933333333333332,TransH_50d_120e,86778.98561135918,150498.19184960332,0.7644107391039051,4.632305310174046,1.2364552067130496,0.6566912337054136,0.5589941453638182,0.7220223169051285
6538,dbo:Settlement,dbo:Book,474250,36792,3.6666666666666665,0.515887392762108,2.0912770297143872,0.935897435897436,0.9864864864864864,0.9605263157894736,0.96,TransH_50d_120e,68286.38742021204,132093.1716630349,0.8996562295735416,5.4183399016672995,1.3413845306798058,0.8079525857181029,0.6910893369657317,0.8459243372815866
6539,dbo:Settlement,dbo:Newspaper,474250,6755,3.916666666666666,0.5260915431406579,2.2213791049036624,0.972972972972973,1.0,0.9863013698630138,0.9866666666666668,TransH_50d_120e,13320.27213854326,56599.98895759608,0.8978542773083024,5.953831780458699,1.3400405048417772,0.8335185449133917,0.7475187727177914,0.871873284566578
6540,dbo:Settlement,dbo:Activity,474250,1948,2.833333333333333,0.4753347819942229,1.6543340576637782,0.988095238095238,0.988095238095238,0.988095238095238,0.9866666666666668,TransH_50d_120e,3880.0624950125784,30394.719936199443,0.7910128284966694,5.255604188863541,1.2577860139917836,0.6691288741833086,0.5939378056854316,0.729315018133235
6541,dbo:Settlement,dbo:City,474250,20839,0.25,0.19629418347110225,0.2231470917355511,0.76,0.7215189873417721,0.7402597402597403,0.7333333333333333,TransH_50d_120e,39923.713716119724,99412.75446339865,0.7086614584070086,4.890510018392765,1.1905137197084363,0.35773868232898276,0.3005824091773595,0.43342824851801565
6542,dbo:Settlement,dbo:MountainPass,474250,732,1.6666666666666663,0.3803670076204276,1.023516837143547,0.975,0.975,0.975,0.9733333333333334,TransH_50d_120e,1461.743813449773,18631.988621722594,0.7992126471541037,4.933270267530454,1.264288453758954,0.5497232114803429,0.45262754070022837,0.6082986736757625
